id|party|title|text_url|entry_date|publication_date|dar_ref|authors|number_authors
531/R/XV/1|CH|Recomenda ao Governo a efetiva implementação da Resolução da Assembleia da República n.º 102/2010, que tem como objetivo dar início ao processo de adoção de medidas para reduzir os riscos sísmicos|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338785a4451314e5745324f53316b4e574a6d4c5451774f545974595445344d7931694e6d55794e324d355a6a4535597a41755a47396a65413d3d&fich=1d455a69-d5bf-4096-a183-b6e27c9f19c0.docx&Inline=true|2023-03-07|2023-03-07|19-21/179/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
530/R/XV/1|CH|Recomenda ao Governo a revisão do projeto da especialidade de estabilidade do novo Hospital Universitário Oriental de Lisboa, garantindo a inclusão de isolamento de base e a avaliação da vulnerabilidade sísmica de todos os hospitais nacionais|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338794d4459305a474e69596930334e6a557a4c54526959325974596d566b4e43307a4d6d4a6c4d7a4e6b4d6a51314f5449755a47396a65413d3d&fich=2064dcbb-7653-4bcf-bed4-32be33d24592.docx&Inline=true|2023-03-07|2023-03-07|18-19/179/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
529/R/XV/1|PS|Consagra o dia 10 de maio como Dia Nacional da Pessoa com Deficiência Intelectual|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396d4d7a67344e324930596930775a6d45784c54526c4e54677459546378597930354d446c6a4f5455335a54466c4d7a63755a47396a65413d3d&fich=f3887b4b-0fa1-4e58-a71c-909c957e1e37.docx&Inline=true|2023-03-07|2023-03-07 2023-05-03|17-17/179/II-A/XV/1 26-27/216/II-A/XV/1|MARTA FREITAS, CRISTINA SOUSA, FRANCISCO CÉSAR, TIAGO BARBOSA RIBEIRO, MARA LAGRIMINHA  COELHO, SÉRGIO MONTE, FERNANDO JOSÉ, ANA BERNARDO, JORGE GABRIEL MARTINS, ANA ISABEL SANTOS, RITA BORGES MADEIRA, GILBERTO ANJOS, MARIA DE FÁTIMA FONSECA, PAULA REIS, CRISTINA MENDES DA SILVA|15
528/R/XV/1|PSD|Promoção de soluções inovadoras de habitação e alojamento: “build-to-rent”, habitação combinada (“mixed housing”), cooperativas de habitação, “moradia como serviço” e habitação modular|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533834593259774f47566b5a533078596a4d794c545134595445744f44566b595330344e444d35593255785a6a63324d4759755a47396a65413d3d&fich=8cf08ede-1b32-48a1-85da-8439ce1f760f.docx&Inline=true|2023-03-06|2023-03-06|66-67/178/II-A/XV/1|JOAQUIM MIRANDA SARMENTO|1
527/R/XV/1|PSD|Aceleração da execução dos fundos PRR para a habitação|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533877597a686a596a63304e69307a4d44497a4c545177593259744f4441314e4330324e4755344d7a55794e6a51324f5459755a47396a65413d3d&fich=0c8cb746-3023-40cf-8054-64e835264696.docx&Inline=true|2023-03-06|2023-03-06|64-65/178/II-A/XV/1|JOAQUIM MIRANDA SARMENTO|1
526/R/XV/1|L|Recomenda ao Governo que contrate os recursos humanos necessários à prossecução das políticas públicas de habitação|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396c4f44686c4f474579597930785a474e6b4c545134597a4d74596a6c6d595330344e7a41314e7a59784e7a49354e6d55755a47396a65413d3d&fich=e88e8a2c-1dcd-48c3-b9fa-87057617296e.docx&Inline=true|2023-03-06|2023-03-06|63-63/178/II-A/XV/1|RUI TAVARES|1
525/R/XV/1|IL|Pela criação do Portal Digital do Licenciamento Urbanístico (PDLU)|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a4f57597a4e544a6c4e69316d4e6a55314c54526c4f544974595745344e4331684f4463304d44686d5a6d4d344d6a6b755a47396a65413d3d&fich=39f352e6-f655-4e92-aa84-a87408ffc829.docx&Inline=true|2023-03-06|2023-03-06|61-63/178/II-A/XV/1|CARLOS GUIMARÃES PINTO, JOANA CORDEIRO, BERNARDO BLANCO, CARLA CASTRO, JOÃO COTRIM FIGUEIREDO, PATRÍCIA GILVAZ, RODRIGO SARAIVA, RUI ROCHA|8
524/R/XV/1|PAN|Recomenda ao Governo a criação de um fluxo específico de gestão de resíduos têxteis e promove campanha de prevenção|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a4f5468694d6d5933595330324f5759344c5451324e546b745954637a4d4330354e6d4933596a4a6d597a49794e4441755a47396a65413d3d&fich=398b2f7a-69f8-4659-a730-96b7b2fc2240.docx&Inline=true|2023-03-06|2023-03-06|58-61/178/II-A/XV/1|INÊS DE SOUSA REAL|1
523/R/XV/1|PS|Recomenda ao Governo que promova as diligências necessárias à melhoria do acesso aos cuidados de saúde na Unidade de Saúde Familiar Caminhos do Cértoma, no concelho da Mealhada|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396c4f475a6b59546b794d43316b4d6a55354c5451304e5751744f57557a4f53307a4e6a5579595749304d54566c4d5759755a47396a65413d3d&fich=e8fda920-d259-445d-9e39-3652ab415e1f.docx&Inline=true|2023-03-03|2023-03-03|85-86/177/II-A/XV/1|JOANA SÁ PEREIRA, BRUNO ARAGÃO, CLÁUDIA SANTOS, FILIPE NETO BRANDÃO, HUGO OLIVEIRA, PORFÍRIO SILVA, ROSA VENÂNCIO, SUSANA CORREIA|8
522/R/XV/1|PS|Recomenda ao Governo que avalie a possibilidade de classificação do arquivo do Jornal de Notícias|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339694f4751795a6a67334e43316c595441304c545130596a677459544d775a4330314d4468694e6a4e6c597a56694f5449755a47396a65413d3d&fich=b8d2f874-ea04-44b8-a30d-508b63ec5b92.docx&Inline=true|2023-03-03|2023-03-03|82-85/177/II-A/XV/1|EURICO BRILHANTE DIAS, CARLA SOUSA, ROSÁRIO GAMBÔA, PEDRO DELGADO ALVES, FRANCISCO DINIS, MARIA JOÃO CASTRO, ANTÓNIO PEDRO FARIA, PAULO ARAÚJO CORREIA, SARA VELEZ, POMPEU MARTINS, RUI LAGE, BRUNO ARAGÃO, CARLOS BRÁS, DIOGO LEÃO, CRISTINA MENDES DA SILVA, EDUARDO OLIVEIRA, JOANA LIMA, PATRÍCIA FARO, PAULA REIS, PAULO MARQUES, RICARDO LIMA, MARTA FREITAS|22
521/R/XV/1|PS|Recomenda ao Governo que proceda à criação de um Fundo de Garantia para os Riscos Climáticos e Sísmicos|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338304e6a517a4e6a52695a4330304e4755304c54526a4f4459744f5751774e5330345a6a686d595467344e545a6d4d7a45755a47396a&fich=464364bd-44e4-4c86-9d05-8f8fa8856f31.doc&Inline=true|2023-03-03|2023-05-13|52-53/128/I série/XV/1|MIGUEL MATOS, JAMILA MADEIRA, MIGUEL CABRITA, MARTA FREITAS|4
520/R/XV/1|PSD|Antiga EN 255 (Borba-Vila Viçosa)|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339684d6a686d4f57526b4d43316a4f544e694c545130595449744f57526d5a5330325a5467335a6a566c5a544e694d4759755a47396a&fich=a28f9dd0-c93b-44a2-9dfe-6e87f5ee3b0f.doc&Inline=true|2023-03-02|2023-03-02|17-18/176/II-A/XV/1|PAULO RIOS DE OLIVEIRA, SÓNIA RAMOS, MÁRCIA PASSOS, JORGE SALGUEIRO MENDES, PAULO MONIZ, JORGE PAULO OLIVEIRA, CARLOS EDUARDO REIS, FERNANDA VELEZ|8
519/R/XV/1|CH|Pela urgente e imediata reparação do sistema de comportas junto ao rio Pranto na Figueira da Foz|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396d4e5451314d444a6a4f4330344e324e6c4c5451344e7a6774596a4e6c4e69316d4f5467774d6a45795a4759794d6a49755a47396a&fich=f54502c8-87ce-4878-b3e6-f980212df222.doc&Inline=true|2023-03-02|2023-05-20|54-54/131/I série/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
518/R/XV/1||Deslocação do Presidente da República à República Dominicana|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338305a5441355a5467784e5330345954566d4c54513259546b74595745304e69316d596d526b5a4752694e5455335a4745755a47396a&fich=4e09e815-8a5f-46a9-aa46-fbddddb557da.doc&Inline=true|2023-03-01|2023-03-11|66-67/100/I série/XV/1||0
517/R/XV/1|IL|Recomenda ao Governo que altere a Portaria n.º 198/2022, de 27 de julho, que Regulamenta o programa creche feliz|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533834593245304e4752694e7930315a5455334c54526c5a5463744f4755784d43316d4e7a513059325a694d475578596a6b755a47396a65413d3d&fich=8ca44db7-5e57-4ee7-8e10-f744cfb0e1b9.docx&Inline=true|2023-03-01|2023-03-01|58-60/175/II-A/XV/1|CARLA CASTRO, JOÃO COTRIM FIGUEIREDO, BERNARDO BLANCO, CARLOS GUIMARÃES PINTO, PATRÍCIA GILVAZ, RODRIGO SARAIVA, RUI ROCHA|7
516/R/XV/1|PAN|Pelo fim do abate de animais para fins de extração de peles e da importação de peles em Portugal e na União Europeia e a criação de uma rotulagem mais transparente|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338324f5445354e7a4e6a4f43316c596d49354c54526b4e32517459575a694e7930355a6a677a4e47526c4d4449784f4467755a47396a65413d3d&fich=691973c8-ebb9-4d7d-afb7-9f834de02188.docx&Inline=true|2023-03-01|2023-04-15|61-61/114/I série/XV/1|INÊS DE SOUSA REAL|1
515/R/XV/1|PS|Recomenda ao Governo o alargamento progressivo da gratuitidade das creches e amas do Instituto da Segurança Social, I.P.|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a5a446c6d4d6a55335a4330324d6d5a6c4c54526a597a41744f5752694d69307a5a4459334d5745335a4455785a6d55755a47396a65413d3d&fich=3d9f257d-62fe-4cc0-9db2-3d671a7d51fe.docx&Inline=true|2023-03-01|2023-03-01|54-55/175/II-A/XV/1|EURICO BRILHANTE DIAS, TIAGO ESTEVÃO MARTINS, PORFÍRIO SILVA, MARA LAGRIMINHA  COELHO, RITA BORGES MADEIRA|5
514/R/XV/1|L|Recomenda ao Governo que implemente as diretrizes da OMS, avalie os critérios do European Abortion Policy Atlas, retome as publicações dos relatórios anuais sobre registos das interrupções da gravidez e garanta o cumprimento integral da lei da interrupção voluntária da gravidez|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396b595759324f545a6a5a433169595441774c5451345a6d55744f5749354e43316d4e6d4e6d4e6a526b4d7a466a59544d755a47396a65413d3d&fich=daf696cd-ba00-48fe-9b94-f6cf64d31ca3.docx&Inline=true|2023-03-01|2023-03-01|53-54/175/II-A/XV/1|RUI TAVARES|1
513/R/XV/1|PCP|Aumento intercalar das reformas e pensões no ano de 2023|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338334f4441775a5749344d7930784e6a63304c5451325a6a6774595451354d53316a597a426c4e6a557759324a6b595455755a47396a65413d3d&fich=7800eb83-1674-46f8-a491-cc0e650cbda5.docx&Inline=true|2023-03-01|2023-03-01|51-52/175/II-A/XV/1|ALFREDO MAIA, ALMA RIVERA, PAULA SANTOS, BRUNO DIAS, JOÃO DIAS, DUARTE ALVES|6
512/R/XV/1|PCP|Salvaguarda do Parque das Gerações|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338304e4463314e4464694d79307a5a474d354c54526c595451744f546b775979316b597a457a4f545a6d597a42684d5455755a47396a65413d3d&fich=447547b3-3dc9-4ea4-990c-dc1396fc0a15.docx&Inline=true|2023-03-01|2023-03-01|50-51/175/II-A/XV/1|ALMA RIVERA, DUARTE ALVES, PAULA SANTOS, ALFREDO MAIA, JOÃO DIAS, BRUNO DIAS|6
511/R/XV/1|PS|Recomenda ao Governo que classifique o Parque das Gerações como equipamento de interesse público|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339684f475a684d6a49794d433078597a55334c5452684d5751744f4755334e7930304d6d466c4d444e6d4f445a69593255755a47396a65413d3d&fich=a8fa2220-1c57-4a1d-8e77-42ae03f86bce.docx&Inline=true|2023-03-01|2023-03-01|48-49/175/II-A/XV/1|MIGUEL MATOS|1
510/R/XV/1|PSD|A abrangência territorial para a aferição de vagas da gratuitidade das creches seja feita ao nível de freguesia|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396c5a6a593359544d324d533169595441794c5451795a5455744f4459345a5330314d57466c59544e6d4e6d46684e4451755a47396a65413d3d&fich=ef67a361-ba02-42e5-868e-51aea3f6aa44.docx&Inline=true|2023-02-28|2023-02-28|116-117/174/II-A/XV/1|CLARA MARQUES MENDES, NUNO CARVALHO, HELGA CORREIA, EMÍLIA CERQUEIRA, PEDRO ROQUE, CARLA MADUREIRA, GABRIELA FONSECA, LINA LOPES, OLGA SILVESTRE, SÓNIA RAMOS|10
509/R/XV/1|BE|Recomenda ao Governo a revisão do regime remuneratório aplicável aos militares dos quadros permanentes e em regime de contrato e de voluntariado dos três ramos das forças armadas|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338784d6a41794f5449324d7930314d6a51794c5451784e4451744f4467334f433031596d49354d7a42694e444e685a6d49755a47396a65413d3d&fich=12029263-5242-4144-8878-5bb930b43afb.docx&Inline=true|2023-02-28|2023-02-28|116-116/174/II-A/XV/1|JOANA MORTÁGUA, PEDRO FILIPE SOARES, MARIANA MORTÁGUA, CATARINA MARTINS, ISABEL PIRES|5
508/R/XV/1|PAN|Recomenda ao Governo que garanta o direito de acesso das mulheres à IVG e a criação de mecanismos de monitorização regular do cumprimento das disposições constantes da Lei nº 16/2007, de 17 de abril|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533877597a42684d4456694e693033596a68684c5451334f4751744f5449794d69316d4d5449794e474d335a6d49315a4445755a47396a65413d3d&fich=0c0a05b6-7b8a-478d-9222-f1224c7fb5d1.docx&Inline=true|2023-02-27|2023-02-27|29-30/173/II-A/XV/1|INÊS DE SOUSA REAL|1
507/R/XV/1|IL|Pela transferência da sede da Autoridade de Segurança Alimentar e Económica|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396b4e546b3059574d344d5330344e5449344c54526a4d6d517459544d345a43316b4e7a6b78595463775a44517a4e6d55755a47396a65413d3d&fich=d594ac81-8528-4c2d-a38d-d791a70d436e.docx&Inline=true|2023-02-27|2023-02-27|28-29/173/II-A/XV/1|CARLOS GUIMARÃES PINTO, PATRÍCIA GILVAZ, BERNARDO BLANCO, CARLA CASTRO, JOANA CORDEIRO, JOÃO COTRIM FIGUEIREDO, RODRIGO SARAIVA, RUI ROCHA|8
506/R/XV/1|IL|Pela transferência da sede da Agência para o Desenvolvimento e Coesão, I.P.|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338354f5751325a6d55784e6930304d6a41314c54526c5a446b74596a526d4f5330334e474a684f546b775a54677a4e7a45755a47396a65413d3d&fich=99d6fe16-4205-4ed9-b4f9-74ba990e8371.docx&Inline=true|2023-02-27|2023-02-27|27-28/173/II-A/XV/1|CARLOS GUIMARÃES PINTO, PATRÍCIA GILVAZ, BERNARDO BLANCO, CARLA CASTRO, JOANA CORDEIRO, JOÃO COTRIM FIGUEIREDO, RODRIGO SARAIVA, RUI ROCHA|8
505/R/XV/1|PAN|Pelo reforço de meios de combate à violência doméstica|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338354e546c6c4e5745325979316b4d5751304c54526d5a5445744f5441785a533169595455324e4463334e7a5a6d4d6a55755a47396a65413d3d&fich=959e5a6c-d1d4-4fe1-901e-ba5647776f25.docx&Inline=true|2023-02-27|2023-02-27|25-27/173/II-A/XV/1|INÊS DE SOUSA REAL|1
504/R/XV/1|CH|Proceda a um inquérito nacional de vitimação e assegure a criação de um canal permanente de denúncia de abusos sexuais|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953383559546377596a59324f43316a596a55354c54526c4e444974595468694e4330304d7a51324e5755304e6a466b5a5745755a47396a65413d3d&fich=9a70b668-cb59-4e42-a8b4-43465e461dea.docx&Inline=true|2023-02-24|2023-02-24|9-10/172/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
503/R/XV/1|PAN|Realização de estudo sobre o Gato bravo e criação de programa de conservação|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396859544d7a4e6a4e685969307a4d7a646c4c5451315a6d49744f444d345a433169596d526d593255324e57526b4d6d4d755a47396a65413d3d&fich=aa3363ab-337e-45fb-838d-bbdfce65dd2c.docx&Inline=true|2023-02-24|2023-02-24|8-9/172/II-A/XV/1|INÊS DE SOUSA REAL|1
502/R/XV/1|PAN|Repudia a Resolução do Parlamento Europeu sobre o retrocesso do estatuto de proteção do lobo na Europa|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533879595467785a6a5a6b4d43316c5a6d49334c5451794d7a4d744f44457a5a6930315a6a5a6d4e5745794d7a49304f4459755a47396a65413d3d&fich=2a81f6d0-efb7-4233-813f-5f6f5a232486.docx&Inline=true|2023-02-23|2023-02-23|11-12/171/II-A/XV/1|INÊS DE SOUSA REAL|1
501/R/XV/1|PSD|Recomenda ao Governo a clarificação da abrangência de critérios de priorização de crianças abrangidas pelo programa “Creche Feliz”|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338355a6d4a6c4e575a694d7930344e5451784c5451795a6a6b744f475a6a5a5330334e6d566d4e32566a4f446b30597a45755a47396a65413d3d&fich=9fbe5fb3-8541-42f9-8fce-76ef7ec894c1.docx&Inline=true|2023-02-22|2023-02-22|81-82/170/II-A/XV/1|CLARA MARQUES MENDES, NUNO CARVALHO, HELGA CORREIA, HUGO PATRÍCIO OLIVEIRA, HUGO MARAVILHA, ISABEL MEIRELES, EMÍLIA CERQUEIRA, PEDRO ROQUE, CARLA MADUREIRA, GABRIELA FONSECA, LINA LOPES, PAULA CARDOSO, SÓNIA RAMOS|13
500/R/XV/1|BE|Auditoria ao acesso à interrupção voluntária da gravidez no Serviço Nacional de Saúde|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396d4e4751305a44677a4d7930354f545a694c54526c4e7a5174596a6331597931694d7a466859546b344e4441794f5455755a47396a&fich=f4d4d833-996b-4e74-b75c-b31aa9840295.doc&Inline=true|2023-02-22|2023-02-22|78-80/170/II-A/XV/1|CATARINA MARTINS, PEDRO FILIPE SOARES, MARIANA MORTÁGUA, ISABEL PIRES, JOANA MORTÁGUA|5
499/R/XV/1|CH|Pela ligação ferroviária à cidade de Viseu|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339684f5749344d7a686d597930314d6d45314c545135596a45744f54557a5953316d4d3255344f4451314d3251794d6a67755a47396a65413d3d&fich=a9b838fc-52a5-49b1-953a-f3e88453d228.docx&Inline=true|2023-02-17|2023-02-17|111-112/168/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
